,A1CF,ANKHD1,CELF4,CELF5,CELF6,CNOT4,CPEB2,CPEB4,CPO,DAZAP1,ELAVL1,ENOX1,ESRP2,FMR1,FUS,FXR1,FXR2,HNRNPA1,HNRNPA1L2,HNRNPA2B1,HNRNPAB,HNRNPC,HNRNPCL1,HNRNPH2,HNRNPK,HNRNPL,HNRNPLL,HNRNPR,IGF2BP2,IGF2BP3,KHDRBS1,KHDRBS2,KHDRBS3,LIN28A,MATR3,MBNL1,MSI1,NAB2,PABPC1,PABPC3,PABPC4,PABPC5,PABPN1,PCBP1,PCBP2,PCBP3,PPRC1,PTBP1,QKI,RALY,RBFOX1,RBM24,RBM28,RBM3,RBM38,RBM4,RBM41,RBM42,RBM45,RBM46,RBM47,RBM5,RBM6,RBM8A,RBMS1,RBMS3,RSF1,SAMD4A,SART3,SF1,SFPQ,SNRNP70,SNRPA,SRP54,SRSF1,SRSF10,SRSF2,SRSF7,SRSF9,TARDBP,TIA1,TUT1,U2AF2,YBX1,YBX2,ZC3H10,ZC3H14,ZCRB1,ZNF638
HNRNPLL,0.6071244961746299,0.2076310985095444,-0.29150284963273027,-0.3526794030793775,-0.2647806734822063,-0.09702422770355718,-0.015690651069316164,-0.015690651069316164,0.3880259246357227,-0.05595627193535132,-0.1863299263271845,0.18131492031464613,-0.1076809640201485,0.37990258628213774,0.10242391298930445,0.427752955014249,-0.21160955691986583,-0.11760129781960153,-0.15980701325687655,0.019889893356781797,0.2119912757638943,-0.0803566127457976,-0.0803566127457976,-0.1986824149548768,-0.06869459199009044,0.26701545285626527,1.0,-0.07292336067301453,0.02067163686974109,0.13835079193224467,0.48047163903503654,-0.050832285412049115,-0.09079539045137514,0.13897501209073962,-0.20902119773276634,0.08906511816662979,0.3066401437597725,0.7385429543846725,0.021631161899587005,0.0681116936148973,0.15960204281495036,0.26960089596543035,-0.03277691931565299,0.083682613793717,0.3080562002880532,0.29697442349300457,0.026257070305786143,0.015030747897692022,0.206133681389815,-0.0961599236041736,0.6060589075046234,-0.2200793617731226,-0.11009171652934849,0.7042439377437506,-0.20014439392817315,-0.23171371663560458,0.028781425982401552,-0.07895696555868967,-0.09112387794924953,-0.25700953636398727,-0.08802694469517708,-0.05882188827951535,-0.29644192256917756,-0.08718280049152534,0.5064096714381721,0.3972822776987023,-0.3287672900527833,-0.35916372729313195,0.021631161899587005,0.28356392415004195,-0.15527220499619507,-0.25670974069947244,-0.24151482909005462,0.06378559495162771,-0.14509890246906218,0.48119613659374,0.6061507589966911,-0.15471826798569532,0.03086895233502627,0.088460054288728,-0.06817186158511263,0.08978806941137589,-0.06652405350044788,0.39501576483037426,0.2943078242500261,0.15770752879519112,-0.1342850659491968,-0.23067012633292816,0.19434705936276503
HNRNPR,-0.7245730586269339,-0.01461893094067422,0.26855391549855273,0.36485639160021444,0.19561503620960985,0.8002313951408021,-0.6344773845092104,-0.6344773845092104,0.6370280564617561,-0.3888850121885504,-0.29323724527636513,-0.5474003081638958,0.1596539589309311,0.6153890110086017,0.04285456356861379,0.6386241681335585,0.2364211090655149,0.9552483700594492,0.08595584650035977,0.01258032711882304,-0.8480072124890387,-0.5823515959450921,-0.5823515959450921,0.3514811630733105,0.4874044612623849,-0.19285870531006188,-0.07292336067301453,1.0,0.041476802490329714,0.28917279812547503,-0.04022287566569002,-0.5535203257605555,0.06099540555795336,0.041239039487452465,-0.20024062755999594,0.7721093198493254,-0.8845340400346493,0.1418782509868839,-0.36775199394083175,-0.6937375615872067,0.586595498543404,0.7853843973983305,-0.59239737490043,-0.015385645351901093,-0.3241033974114979,-0.6192341751503406,-0.04814583417268068,-0.23880076446403775,0.7535482236104052,-0.5145820517696984,-0.6942566644680468,0.8280036476882707,-0.4553856410519143,-0.48980134124569646,0.3135885934668168,0.3559735596582504,-0.5678151082522797,-0.03930228491833599,0.42025226901657253,-0.027178257091782176,-0.3131583282913156,0.20768153733627595,0.421229664724891,0.011206556653626342,-0.6953124126443022,-0.5359563472701301,0.613890706242117,0.6439993539953146,-0.36775199394083175,-0.06156601114622837,-0.264764585491269,-0.03636839204106157,-0.28344027722035203,-0.7554135502423389,0.0008995596838906472,-0.6807832848447088,0.17090424028627393,0.5282448372534132,0.22974397230948718,0.5506705038881706,-0.5596458213399023,0.8596628307188107,-0.4032568703487568,0.5873948011210401,-0.7783274784864123,0.054833452597259524,-0.4317102259064251,-0.35461747539083543,-0.6498441472578652
IGF2BP2,-0.1454618863318606,-0.6023458144528688,0.8670596517235721,0.8360555280076929,0.9009504479837239,0.531984175098468,0.7116580874343351,0.7116580874343351,-0.473174184948972,0.7915971188073256,0.8625122378230935,0.6800894847433732,0.7786038787041997,-0.5035696298366807,0.9142501168899787,-0.4522825219104118,0.7687444696640375,0.02952977610596347,0.8094504889061935,0.7861817527212945,0.3799889106824781,0.7377995041977671,0.7377995041977671,0.781820382943922,0.7224966271471039,0.8896662186678276,0.02067163686974109,0.041476802490329714,1.0,0.9397752705565035,0.5318755620201114,0.7666374271559957,0.8003218999788291,0.8365688038881939,0.8131229972910389,-0.4237809190413043,0.22439594168604074,0.04223966280778947,0.8733701307588824,0.6605775145296083,0.6887057531060325,-0.31240191995058914,0.7541346794465114,0.8793349844112521,0.8126369697540062,0.6672100878409755,0.9332061419801585,0.8350962447829425,0.4542381744427457,0.7887867670693123,0.12239987497280289,0.38139991950160207,0.7955814514484636,-0.3582046050195106,0.8618392798959911,0.7681953907734587,0.7304711788444154,0.808059701092033,0.5341009022796236,0.7999129913255721,0.8581847865911508,0.862412251096907,0.7707593627344262,0.9448026240118621,-0.1830314603953875,-0.3980650284393461,0.03332310926074536,0.5541396146723803,0.8733701307588824,0.8017661340480473,0.8558333145077238,0.832660842977646,0.825186134690321,0.5183044267786622,0.8070723330124497,0.3376611395996149,0.22462695794404827,-0.32517220136731273,0.8318262731837186,-0.7013163604108533,0.7685107866338243,-0.18448955700717518,0.8047637051311758,-0.41372135668231885,0.485810654546286,-0.45145028646095914,0.8237341040493757,0.8006958454055936,0.1537054465334096
IGF2BP3,-0.2271711504982236,-0.5783980618319031,0.8633695204241244,0.850196058890459,0.8776623186212799,0.7005988399316528,0.5042252749924833,0.5042252749924833,-0.2106394023249727,0.6332241431677265,0.7178395653170723,0.4851772026302347,0.7982170537629428,-0.23351276641469507,0.9133566813023649,-0.1784403233254094,0.7743836431398037,0.2596310897429198,0.7728084738655976,0.7408732907160823,0.14698059704012864,0.5399173938609683,0.5399173938609683,0.8156533006033234,0.8388288779963785,0.8280520825430575,0.13835079193224467,0.28917279812547503,0.9397752705565035,1.0,0.5335736632401631,0.5522520631644251,0.7619762630251322,0.8322418036935469,0.6868840918313894,-0.16065757258990485,0.017728806100824654,0.18330022502462018,0.7186779865315002,0.43754284387675413,0.805611817949595,-0.023610445587886886,0.5413158314718234,0.8595447903841584,0.7431918453002349,0.501698281972986,0.8847942288310258,0.7518896319883219,0.6812194944361805,0.5993026933449496,0.02077413252502162,0.5673263158219044,0.6102864341516356,-0.36452953038332975,0.8711006629695502,0.8248185825903425,0.5377360783594378,0.7554449154700378,0.6265981126914757,0.7202230800232478,0.7212767320918836,0.8628511379446693,0.8045779910407187,0.8974829362089951,-0.30909033546945913,-0.44973765961644036,0.14735775333172219,0.672028814282965,0.7186779865315002,0.8099321618473734,0.7208930643342523,0.7534231282816903,0.6822898845948189,0.2838108778624696,0.7661090461463241,0.184154718953574,0.3367794768411419,-0.19065432713538585,0.8528606429645974,-0.47067345394441973,0.570817874184998,0.08696128684709444,0.653277837807139,-0.11146420643932402,0.2840394175631484,-0.3606510020792305,0.6460610085814884,0.6444424694426384,0.047961190967415246
KHDRBS1,0.4641176960668234,0.08991096457982113,0.25693880979353767,0.1902422914097855,0.26916846790433996,0.18726212063271244,0.4057768033731927,0.4057768033731927,-0.0403563435569519,0.3824497528649974,0.31700067016891514,0.6361166338552676,0.41415255463469003,0.002674313375667373,0.4246576596115986,0.011739412157987987,0.29130937348775,-0.09406074373601296,0.2307681618120765,0.39521138518429666,0.36608462592753216,0.36497396113892466,0.36497396113892466,0.21435543800741824,0.2048262085563505,0.662532910820687,0.48047163903503654,-0.04022287566569002,0.5318755620201114,0.5335736632401631,1.0,0.5056304643397674,0.28400592521614815,0.575088580304243,0.21598205568750609,-0.2360339501759645,0.44184645884894946,0.6794894636487981,0.6059090736037233,0.5062954883445806,0.598422863178895,0.011386895934517407,0.418458365292772,0.3882016211812725,0.5218484272842225,0.5429770466019054,0.42613088438019975,0.3728426121704335,0.11849415925684806,0.3618901734489549,0.5693702364208155,-0.027318459180394564,0.3286259823718341,0.2903019367141483,0.3979400789832434,0.3084331906769138,0.34812644106489266,0.20358016593700548,0.01202529281843594,0.1644928645000669,0.3186529562259448,0.36932319482721837,0.134329000951304,0.3634517085849467,0.43377798460352923,0.14335752413057107,-0.2146832987320971,-0.09020298905218693,0.6059090736037233,0.37686320356510805,0.309335507810681,0.12667903703942662,0.2921502026746138,0.43684915841631433,0.3796976006428067,0.7256777010686365,0.6164578838027014,-0.21153349116671535,0.42685048934528735,-0.26169618895367774,0.37787317962295036,-0.2352169404233976,0.35798617184876447,-0.0554790673064079,0.5043489524088979,0.035258433496970804,0.3584176960148272,0.22189424265884347,0.23547757995827592
KHDRBS2,0.3023211127813331,-0.4796831908596121,0.5784513267593923,0.4858057865722176,0.6367288741636298,-0.023489439982386735,0.9728972562163798,0.9728972562163798,-0.8173958382152913,0.9272369043184371,0.9039621301317822,0.8725634757267696,0.5442554296065995,-0.8335592193667054,0.679699274966253,-0.8025327485176215,0.5666783299545639,-0.5275775901672198,0.6511010943302081,0.6925169254060316,0.7987647124641165,0.966538983955507,0.966538983955507,0.47303128679058504,0.251001649730668,0.8349325592073024,-0.050832285412049115,-0.5535203257605555,0.7666374271559957,0.5522520631644251,0.5056304643397674,1.0,0.6618046226661611,0.711360807860528,0.8159751644077348,-0.8543667025323667,0.7345647465953125,-0.12523659075824972,0.9667971361866537,0.9630498972666933,0.22593376549019492,-0.7734133718420032,0.9782939594333768,0.7169995573102914,0.8250953909014512,0.9111128224704244,0.7416878289823402,0.8373146733939856,-0.14713126336274876,0.9659398602415129,0.493506202440707,-0.15827970562732943,0.9510427729833782,-0.06583404744432186,0.569294770630109,0.4425905720437911,0.9085167116892651,0.6916701364687846,0.1263472097785479,0.7109818453170712,0.8865685302539327,0.6095270766793253,0.412545811496708,0.7290736919870492,0.2651791250685315,-0.07482725568818653,-0.41820111551160494,0.06643687114783316,0.9667971361866537,0.6524901341133209,0.8855319081148076,0.707842564528552,0.8827140816702437,0.9323782035823133,0.7179218497544746,0.6831649037832892,0.13369089674760018,-0.647954263477234,0.5813630918728228,-0.9241347697565223,0.9690804749745227,-0.754279060709565,0.9286913576792426,-0.7552829981296529,0.8268568986038316,-0.4514029534260199,0.9565238423355858,0.8700799742281733,0.43292729141501307
KHDRBS3,-0.2665062771628814,-0.872382017826129,0.8751792810601937,0.8112828221511477,0.8875302572648186,0.5311761099648887,0.6212945864723545,0.6212945864723545,-0.5249235968360144,0.8708502996121774,0.85089459492651,0.3436706807893407,0.6059660439842974,-0.5769028445596985,0.8383794082072431,-0.44280791936152686,0.9313977508191107,0.15089677116858527,0.993772912957366,0.9804603746163109,0.2564708006248347,0.6720393831581625,0.6720393831581625,0.9387778720274872,0.6260963718274054,0.7452863896314407,-0.09079539045137514,0.06099540555795336,0.8003218999788291,0.7619762630251322,0.28400592521614815,0.6618046226661611,1.0,0.89053809939615,0.9248287051125732,-0.41813861360320537,0.15310556943182488,-0.23560330869927393,0.7562519303530721,0.5024930394277244,0.5504691745164786,-0.3268161429438741,0.6486094121625011,0.9384803495090694,0.7765250614427479,0.6202046448597637,0.7543862623531601,0.9134356457699926,0.4939858026864903,0.7299934081385446,-0.0027613923342931813,0.5501490212652939,0.80948257628336,-0.5522615584826485,0.8574134707331906,0.7137750185111686,0.6358081170370081,0.9685692208638539,0.6026760647982488,0.9680727540201313,0.8654101305931367,0.9660651310671051,0.8648907518217003,0.7995841108520199,-0.380156617941671,-0.6209385549828725,-0.2840147511639363,0.6658924507203285,0.7562519303530721,0.8639439809795214,0.9020959523293262,0.9299181036903319,0.8267496115163637,0.50878274367433,0.8794494431672728,0.10255043955074679,0.3710213052667894,-0.6409812247755904,0.9516453021840962,-0.6988502494758768,0.6675293575194153,-0.19882561936445917,0.851829988574376,-0.36748849636715014,0.3114875384939482,-0.8075892722428463,0.7895682978655036,0.7974662449404782,-0.11756757941556624
LIN28A,-0.02874760916638284,-0.6473457620860765,0.8306346628577915,0.7495429129730358,0.8319859350463461,0.558486256316308,0.6480484278605659,0.6480484278605659,-0.3625592464514028,0.8410394582377418,0.8102788131495919,0.512647486334179,0.7573113980072772,-0.43867172284547556,0.862409394135995,-0.33414332999565227,0.9019566408045873,0.09304628569303514,0.8736059063269688,0.9226837964293997,0.3061021388755319,0.6736070315313167,0.6736070315313167,0.8489354421410361,0.6479832737728328,0.9001882790038891,0.13897501209073962,0.041239039487452465,0.8365688038881939,0.8322418036935469,0.575088580304243,0.711360807860528,0.89053809939615,1.0,0.8050797470998653,-0.394152458253129,0.2945102607278402,0.01608156706933813,0.8356863692535966,0.5757231461332171,0.6634130934250311,-0.26645600834744887,0.6644222463702515,0.9061196680273649,0.8385657322593814,0.6938275386682731,0.8104050100472925,0.868755158839377,0.4727147269841497,0.7192831345787143,0.21348662731802065,0.4302007762723432,0.7731249542958267,-0.2921853334931954,0.8724840584077146,0.7890231677941619,0.6142272527574145,0.8425973445410059,0.4248262615667601,0.8201077325061947,0.7869896941237985,0.9131831310557711,0.7626045169442699,0.8083544072846278,-0.11941949781299975,-0.4579437253275887,-0.29396099518573626,0.505005559531021,0.8356863692535966,0.8787636130352541,0.837898620233555,0.7857954048648478,0.7858763141348032,0.5805610626135294,0.924220828302606,0.33916318215620456,0.5676643652349119,-0.5525269584197153,0.9482758634490789,-0.6494648705825323,0.6803041925750954,-0.24259998960850843,0.8153627547755694,-0.3004504917441595,0.39455692522725166,-0.5256390052369169,0.7681523608605481,0.6928615565133964,-0.0131959387574102
MATR3,-0.15467225723867173,-0.8517568824063149,0.8416765663846361,0.7729476254526865,0.8765465712984439,0.31275786858005117,0.8126948161179167,0.8126948161179167,-0.7275377266310665,0.9458761922731295,0.9647175171692299,0.5294348734421958,0.6242271568669845,-0.7896151015640455,0.8432921616663581,-0.6859256084933346,0.8326791922399879,-0.12444151243710241,0.9362927213606567,0.8862027128221664,0.494507593371918,0.8572385475002565,0.8572385475002565,0.8226315618479895,0.5707785973129657,0.7475931741697978,-0.20902119773276634,-0.20024062755999594,0.8131229972910389,0.6868840918313894,0.21598205568750609,0.8159751644077348,0.9248287051125732,0.8050797470998653,1.0,-0.5889615276866886,0.34844925376770025,-0.3695345409376952,0.8451990778569674,0.6940532714263902,0.333465255817207,-0.59757679521338,0.8307630075968854,0.9217016285173929,0.8340218289947647,0.7408335007511554,0.8148913175519616,0.9597253197120994,0.2773617996214168,0.8973487138535221,0.13705331298126275,0.3336155112468927,0.9351063065120307,-0.49229795290642225,0.7859695248655277,0.6516720064549321,0.8228473919574839,0.9620828750672434,0.5610308579258203,0.9746508762552323,0.9622128604636423,0.870716060635898,0.790672739600218,0.8510361635830359,-0.2732868841136823,-0.46099448486798494,-0.2684643985098436,0.5460589305073711,0.8451990778569674,0.8242668461603719,0.9810491511775689,0.9693859031611969,0.9583117818352849,0.6765854777890549,0.867299635738157,0.2194760128745764,0.10366897926238022,-0.6427425314365925,0.8183680731127777,-0.8415084571495595,0.856165055047775,-0.41088873426346223,0.9548662059251707,-0.561386826103769,0.5043566179788481,-0.7408196251805106,0.9314000650322922,0.9444981451051354,0.13299469915759124
MBNL1,-0.426218583600717,0.35310099952887564,-0.21525976087164547,-0.12355400720322841,-0.2993938338191881,0.3721497306238064,-0.8653126197374048,-0.8653126197374048,0.89226435431697,-0.7623099271697054,-0.6808929268814639,-0.7218868370969413,-0.157364082105813,0.8779590827522283,-0.31232424256676633,0.8691267573939763,-0.2670208337943658,0.7534213651980854,-0.3991725245469341,-0.46169119691140437,-0.8406134217624665,-0.8426731916579554,-0.8426731916579554,-0.16328104723494938,0.19131292134039096,-0.5617371961485242,0.08906511816662979,0.7721093198493254,-0.4237809190413043,-0.16065757258990485,-0.2360339501759645,-0.8543667025323667,-0.41813861360320537,-0.394152458253129,-0.5889615276866886,1.0,-0.81009849903699,0.2635101595648722,-0.731608562779267,-0.8839276379752136,0.14201903935145277,0.8792836815180948,-0.8516429682467112,-0.4025060577125165,-0.5647663245669859,-0.7812082161385808,-0.387510371116326,-0.5914608560771787,0.4868448353975654,-0.8120796466678308,-0.4491255171839512,0.47740402215515254,-0.8044568856281045,-0.10969501437065556,-0.17191152311687935,-0.0603158473463024,-0.7848694468648029,-0.4542715354176754,0.20889739915411698,-0.47911129423286686,-0.6863896705237776,-0.27711073486640075,-0.06299135212184206,-0.3849888919334038,-0.4310545745885996,-0.09621011378610514,0.6197476423745358,0.25452887555004156,-0.731608562779267,-0.40871883500148815,-0.6726686281048165,-0.46338881016911615,-0.6404062057975027,-0.91135687733367,-0.3963332600862928,-0.6643818171564653,0.0031120419289072886,0.740491210939925,-0.25666145313933025,0.8916647277509429,-0.825492942507362,0.9062042211973744,-0.7499745257546272,0.8597206399023971,-0.8162438387848557,0.448591912611459,-0.7792760506319377,-0.6937594033683838,-0.4312617224740501
MSI1,0.8337311781931496,-0.045338678673349744,-0.07117400266038922,-0.19493827580831885,0.0003788191145149114,-0.5751776538375029,0.7789747873192836,0.7789747873192836,-0.5965351333748836,0.5838930732784697,0.4607604128984799,0.7631081374354024,0.0801774252909047,-0.5967175417407119,0.2068774440369642,-0.5889662451410175,0.0010263464256457123,-0.8783795451678355,0.1094397925850415,0.24565235495718804,0.9364030897496307,0.7200015158178705,0.7200015158178705,-0.13445835127081143,-0.29499875578597123,0.5085243370681627,0.3066401437597725,-0.8845340400346493,0.22439594168604074,0.017728806100824654,0.44184645884894946,0.7345647465953125,0.15310556943182488,0.2945102607278402,0.34844925376770025,-0.81009849903699,1.0,0.08624529564135718,0.6190530760743138,0.8468468487193058,-0.26587215404902365,-0.7424013082048663,0.7407234706957637,0.26569097038470046,0.5875767524757267,0.8330125073228619,0.26363544169587266,0.45176243014401113,-0.5430755968439576,0.6613303448542476,0.8702983637199215,-0.6921488001048826,0.6085504497544781,0.5443908905667922,-0.055792556938104636,-0.1387473343679034,0.7070229701006813,0.2148675480193163,-0.3051591046444675,0.1756562807596078,0.47306465475433346,0.04546951307391497,-0.2361768816874729,0.18579827105010746,0.7646699172717719,0.47617557898251717,-0.6990979214656494,-0.5617141249318512,0.6190530760743138,0.32666092744469605,0.4370996518344313,0.16217888476762912,0.44656895583336187,0.8981275566546497,0.23545577265459747,0.8944302885657255,0.15290345270811584,-0.6464277399253895,0.058351549812273626,-0.6613116226337624,0.7035265527304638,-0.8813068013685245,0.5829472332896688,-0.5525688224860401,0.9070498777762815,-0.11384925713135774,0.5938306380745946,0.46026561337451216,0.6363874269680878
NAB2,0.4712233455494578,0.4398830004926381,-0.2583693713570487,-0.2670031661636898,-0.2532060631823724,-0.0073257342003587005,-0.16697608556126448,-0.16697608556126448,0.44467687009946755,-0.251521305648206,-0.3078169560402358,0.14358479174736077,-0.07611512033194752,0.5850170815458869,0.022608254178148008,0.5398776834550278,-0.2694503350648428,0.06777400560237272,-0.2921409849208918,-0.14248420074517615,0.006783568593411521,-0.22515244302909068,-0.22515244302909068,-0.2544313773905217,-0.03553953144755883,0.13433946758298274,0.7385429543846725,0.1418782509868839,0.04223966280778947,0.18330022502462018,0.6794894636487981,-0.12523659075824972,-0.23560330869927393,0.01608156706933813,-0.3695345409376952,0.2635101595648722,0.08624529564135718,1.0,-0.01966122392112615,-0.025940898081746377,0.39452695631392337,0.5364844875836721,-0.1659463655389319,-0.08036197086977179,0.078847912413229,0.06993782092998342,-0.02737920782121584,-0.1562303871696515,0.14423452391168695,-0.2375569747264087,0.42565791961803556,-0.11581759280172861,-0.2987362226746713,0.5398045597952139,-0.13034463916222763,-0.15881602823836177,-0.15585090862539855,-0.2831069553374324,-0.09901334618632111,-0.3847383714101709,-0.21516390387188264,-0.1250040991196673,-0.311146820920878,-0.10710510309375873,0.41033350801173696,0.3893904130037441,-0.001078939995048723,-0.27458095182168635,-0.01966122392112615,-0.018996497750649266,-0.29962735545100505,-0.38356144809063486,-0.35264903377358015,-0.1450316585706086,-0.24857284760993306,0.4391693326562679,0.5160549254586457,0.17114372803025063,-0.06340164803919435,0.3348557782367473,-0.20818572889810266,0.23929472349165895,-0.24668752203126615,0.5083024867017999,0.16361128267651942,0.3512423871666837,-0.2691912305697263,-0.31503993075851366,0.18947088698008926
PABPC1,0.21212742668664475,-0.5261943312777153,0.7046359829451032,0.619227576048109,0.7479033952219405,0.19218540841116777,0.9223326923362087,0.9223326923362087,-0.6984187166096631,0.93524283457301,0.9219034921569411,0.847387008809974,0.6693965252124957,-0.7195689678869484,0.7904869277159698,-0.6629440311664538,0.6975950951458404,-0.34055607720861014,0.7425630770433815,0.7904798292318375,0.6886272351686017,0.923955504857273,0.923955504857273,0.6169253837015927,0.417401555411813,0.924253477111639,0.021631161899587005,-0.36775199394083175,0.8733701307588824,0.7186779865315002,0.6059090736037233,0.9667971361866537,0.7562519303530721,0.8356863692535966,0.8451990778569674,-0.731608562779267,0.6190530760743138,-0.01966122392112615,1.0,0.9056474552503558,0.4387838809668658,-0.6116006244494513,0.938514404493567,0.8189045380311947,0.8772378964260104,0.8900718021080233,0.8288130999273985,0.8857342623051226,0.07058517551248861,0.9392455740918404,0.4377698008485615,0.031806671174943256,0.9356521513647122,-0.142451806718422,0.7188253275816519,0.5956492253865191,0.8798624976640517,0.7603830246392439,0.2705220527789866,0.7680985042997638,0.9064233108213212,0.7492198551317867,0.5498527884506984,0.8179622903366697,0.16313841632801915,-0.1984233805816851,-0.3318511986769057,0.21710179203335728,1.0,0.749936883946357,0.9095691155853923,0.7684306041779824,0.8943421108463819,0.8512246400069682,0.81670298903507,0.6350586476698493,0.2800769914466767,-0.5975601246261184,0.7329397105292079,-0.8688774054140479,0.9327482007622055,-0.5982190198181342,0.9314599820520659,-0.6260566653119232,0.7524285797015804,-0.4679604533249075,0.9466758681227793,0.8675117731265063,0.31835821874526665
PABPC3,0.4829195691844173,-0.36661120397529384,0.3941656730238614,0.2965761553924068,0.47218402588983654,-0.21905678027479186,0.9742604886633778,0.9742604886633778,-0.7976783241214755,0.8422840119051992,0.8125731671364126,0.9203487814952318,0.4433020539440723,-0.7922695343729572,0.5797859311076916,-0.7796512849045948,0.37175048864509824,-0.6926722086499124,0.4859156751492581,0.5453592402848455,0.908855287069955,0.9500727042299885,0.9500727042299885,0.27956045487845654,0.10635031639824505,0.7753143918605789,0.0681116936148973,-0.6937375615872067,0.6605775145296083,0.43754284387675413,0.5062954883445806,0.9630498972666933,0.5024930394277244,0.5757231461332171,0.6940532714263902,-0.8839276379752136,0.8468468487193058,-0.025940898081746377,0.9056474552503558,1.0,0.07546461463080402,-0.7943103482068232,0.9726434964255259,0.6029249753423291,0.793167660840614,0.9263426270069297,0.656782228951587,0.7449614001798721,-0.27123483720173214,0.9283720239280107,0.63549626330198,-0.3592687760752105,0.8845557334239531,0.13976362690988134,0.3756352548357595,0.28064610445073174,0.9244551951850465,0.5603840484611162,0.027363516926702608,0.554859121312998,0.813481497435922,0.44103087290131576,0.20878947310084434,0.6219930860171493,0.4312088534618695,0.15262519187365686,-0.4570276254855891,-0.1300927293786037,0.9056474552503555,0.5796309934792779,0.7819876563190269,0.571479656688304,0.7845866725455839,0.9439993003030429,0.5690377429360062,0.8038210603367404,0.07827471337359969,-0.6252894420589798,0.41348371038585185,-0.8898647055839436,0.9501856062173123,-0.8024707602905724,0.8538790265029238,-0.7248354571557845,0.9384790245099764,-0.334363167724871,0.8934000925834176,0.8075586549839042,0.5775811733638598
PABPC4,-0.3215271246286387,-0.2268368190383494,0.6575879532629325,0.6733047195943956,0.6195233710182185,0.8316713157285365,0.08159565925061336,0.08159565925061336,0.12700821470676646,0.29997730595831285,0.32237487881811266,0.20098642190099159,0.5294222956975767,0.14416847827812884,0.5800943918275474,0.20699968564825202,0.6539256809046118,0.5892823998132638,0.533836331116414,0.5812771074867585,-0.23081737916464765,0.10372834852799714,0.10372834852799714,0.6715339705827764,0.6302065574747397,0.5748025471707784,0.15960204281495036,0.586595498543404,0.6887057531060325,0.805611817949595,0.598422863178895,0.22593376549019492,0.5504691745164786,0.6634130934250311,0.333465255817207,0.14201903935145277,-0.26587215404902365,0.39452695631392337,0.4387838809668658,0.07546461463080402,1.0,0.37470101472369227,0.13268836044779353,0.542090693317459,0.36458326778047695,0.15866388275118415,0.5186547328251486,0.3891243834727441,0.676699627154391,0.17398286997510812,-0.16834162122143526,0.6639162048780406,0.22250165231504287,-0.39378675630519655,0.7675429812448841,0.6531608235837786,0.08154145543303122,0.4264287971685305,0.439390061234304,0.42512562253863173,0.3291262809373532,0.7000301750733852,0.6440927889508523,0.5438584399349422,-0.30242492682853883,-0.5970683528614733,0.22203463999136483,0.5835662286381209,0.4387838809668661,0.4578081538625965,0.3507302537061365,0.4062309379432459,0.2787940657840458,-0.027873648927767634,0.5142611551431238,0.025622648636648978,0.5971844951648095,0.012022056654258121,0.7347442163673331,-0.09583756868000265,0.13678156089654675,0.3154377388001612,0.26872325619363335,0.13580733263918848,-0.06883815062046689,-0.2492437404959549,0.2445454880886244,0.22325673258024517,-0.3546657433130458
PABPC5,-0.30469702314711233,0.3632753705119808,-0.20538845047561421,-0.12762844453496355,-0.2788606976646125,0.41699700213918023,-0.8245459537673797,-0.8245459537673797,0.8556590527023298,-0.6956221573290671,-0.6696445220484394,-0.6508644056780247,-0.18984633181860466,0.9323309889030579,-0.2712949546385681,0.9208804557617772,-0.20636258387433526,0.7634415275311649,-0.3382636531749068,-0.33112581727745055,-0.8028966580057095,-0.813696712223795,-0.813696712223795,-0.11201235904821931,0.11973283346075146,-0.40510007421518973,0.26960089596543035,0.7853843973983305,-0.31240191995058914,-0.023610445587886886,0.011386895934517407,-0.7734133718420032,-0.3268161429438741,-0.26645600834744887,-0.59757679521338,0.8792836815180948,-0.7424013082048663,0.5364844875836721,-0.6116006244494513,-0.7943103482068232,0.37470101472369227,1.0,-0.8066730456685459,-0.3372151297600838,-0.4918764380654347,-0.6827687392261745,-0.37339113579134586,-0.5298519000327052,0.5042488116580102,-0.7840113881226994,-0.4007765371164078,0.46048698469632643,-0.7669917783850364,-0.030763998268579652,-0.12855019873206877,-0.057552163378936,-0.766710964729632,-0.4193556099921792,0.1333550965405314,-0.45974851664354316,-0.6281049560363475,-0.18453836611001653,-0.09213032006138219,-0.3645497042752739,-0.3109443740656574,-0.12821226306540762,0.4669392468146262,0.20861091487506855,-0.6116006244494514,-0.3207267877488456,-0.6353627407873779,-0.4718697649890993,-0.6784341585444983,-0.8493787946634827,-0.3850487851026059,-0.4836064019612196,0.2879031313498062,0.5890327200703528,-0.13588958092642447,0.8425146132217833,-0.8022038805522195,0.8771557292042537,-0.700042858905121,0.8726026712073118,-0.7066556844843197,0.34571699914449183,-0.750490236016029,-0.6836270489886468,-0.4439356443019342
